id,id_area,"AREA","SERVEI",id_carta,"CARTA","EXERCICI",ORDRE,"COMPROMISOS","OBJECTIUS_ANUALS","INDICADORS","UNITAT_COMPROMIS",COMPROMIS_ANUAL,RES_1R,RES_2R,RES_3R,RES_4R,RES_UNIC,GRAU_ACOMPLIMENT,PERCENTATGE,"CODI_ENS","NOM_ENS",id_compromis
"118","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2022","6","6.- Mantenir el temps de resposta de la gestió de les ofertes de treball amb les empreses","El 80% de les ofertes respostes en 10 dies hàbils","Temps de resposta","No informat","100.0","99.11","96.88","99.04","98.28","0.0","98.3275","100.0","818460009","Ajuntament de Rubí","96"
"240","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2023","1","1.-Mantenir i millorar el sistema de qualitat implantat actualment","10 dies hàbils (mitjana)","Temps de resposta","No informat","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","91"
"241","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2023","2","2.-Disposar d'un punt d'informació i acollida","Entre 1.000 i 1.500 persones ateses (mitjana)","Nombre de persones ateses","Persones","1300.0","382.0","631.0","803.0","386.0","0.0","2202.0","100.0","818460009","Ajuntament de Rubí","92"
"242","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2023","3","3.-Disposar del servei d'orientació i acompanyament","Entre 9 i 10 (mitjana)","Grau de satisfacció de les persones usuàries","(0 a 10)","9.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","93"
"243","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2023","4","4.-Disposar d'una oferta formativa diversificada i de qualitat","Entre 3 i 5 projectes amb accions formatives i ocupacionals","Nombre de formacions","Formacions","5.0","7.0","15.0","16.0","16.0","0.0","54.0","100.0","818460009","Ajuntament de Rubí","94"
"244","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2023","5","5.-Disposar d'una oferta formativa adreçada a treballadors/res en actiu","Entre 2 i 4 accions formatives","Nombre d'accions formatives","Accions","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","95"
"245","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2023","6","6.- Mantenir el temps de resposta de la gestió de les ofertes de treball amb les empreses","El 80% de les ofertes respostes en 10 dies hàbils","Temps de resposta","No informat","8.5","3.0","2.0","2.0","3.0","0.0","2.5","100.0","818460009","Ajuntament de Rubí","96"
"373","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2024","1","1.-Mantenir i millorar el sistema de qualitat implantat actualment","10 dies hàbils (mitjana)","Temps de resposta","No informat","10.0","23.25","0.0","0.0","0.0","0.0","5.8125","100.0","818460009","Ajuntament de Rubí","91"
"374","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2024","2","2.-Disposar d'un punt d'informació i acollida","Entre 1.000 i 1.500 persones ateses (mitjana)","Nombre de persones ateses","Persones","1299.0","344.0","268.0","166.0","198.0","0.0","976.0","75.0","818460009","Ajuntament de Rubí","92"
"375","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2024","3","3.-Disposar del servei d'orientació i acompanyament","Entre 9 i 10 (mitjana)","Grau de satisfacció de les persones usuàries","(0 a 10)","9.5","0.0","9.18","9.6","9.6","0.0","7.095","74.0","818460009","Ajuntament de Rubí","93"
"376","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2024","4","4.-Disposar d'una oferta formativa diversificada i de qualitat","Entre 3 i 5 projectes amb accions formatives i ocupacionals","Nombre de formacions","Formacions","5.0","3.0","0.0","2.0","1.0","0.0","6.0","100.0","818460009","Ajuntament de Rubí","94"
"377","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2024","5","5.-Disposar d'una oferta formativa adreçada a treballadors/res en actiu","Entre 2 i 4 accions formatives","Nombre d'accions formatives","Accions","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","95"
"378","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2024","6","6.- Mantenir el temps de resposta de la gestió de les ofertes de treball amb les empreses","El 80% de les ofertes respostes en 10 dies hàbils","Temps de resposta","No informat","8.0","3.0","3.0","3.0","3.0","0.0","3.0","100.0","818460009","Ajuntament de Rubí","96"
"587","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2025","1","1.-Mantenir i millorar el sistema de qualitat implantat actualment","10 dies hàbils (mitjana)","Temps de resposta","No informat","10.0","0.0","0.0","2.0","0.0","0.0","0.5","100.0","818460009","Ajuntament de Rubí","91"
"588","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2025","2","2.-Disposar d'un punt d'informació i acollida","Entre 1.000 i 1.500 persones ateses (mitjana)","Nombre de persones ateses","Persones","1299.0","381.0","256.0","248.0","0.0","0.0","885.0","0.0","818460009","Ajuntament de Rubí","92"
"589","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2025","3","3.-Disposar del servei d'orientació i acompanyament","Entre 9 i 10 (mitjana)","Grau de satisfacció de les persones usuàries","(0 a 10)","9.5","9.8","9.9","9.9","0.0","0.0","7.4","0.0","818460009","Ajuntament de Rubí","93"
"590","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2025","4","4.-Disposar d'una oferta formativa diversificada i de qualitat","Entre 3 i 5 projectes amb accions formatives i ocupacionals","Nombre de formacions","Formacions","5.0","4.0","0.0","1.0","0.0","0.0","5.0","100.0","818460009","Ajuntament de Rubí","94"
"591","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2025","5","5.-Disposar d'una oferta formativa adreçada a treballadors/res en actiu","Entre 2 i 4 accions formatives","Nombre d'accions formatives","Accions","4.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","818460009","Ajuntament de Rubí","95"
"592","4","Indústria, Comerç i Ocupació","U062 - SERVEI D'OCUPACIÓ RUBÍ FORMA","21","RUBÍ FORMA","2025","6","6.- Mantenir el temps de resposta de la gestió de les ofertes de treball amb les empreses","El 80% de les ofertes respostes en 10 dies hàbils","Temps de resposta","No informat","8.0","3.0","3.0","3.0","0.0","0.0","2.25","100.0","818460009","Ajuntament de Rubí","96"
"119","6","Drets Socials","U035 - SERVEI DE SALUT PÚBLICA","22","SALUT PÚBLICA","2022","1","1.-Gestionar els tràmits i gestions del programa de protecció de la salut en un termini màxim d'un mes","Abans de 30 dies (excepte autorització sanitària de funcionament dels establiment de tatuatges i pírcings, 3 mesos)","Temps de resposta","No informat","30.0","2.0","0.9","3.6","0.0","0.0","1.625","100.0","818460009","Ajuntament de Rubí","97"
"120","6","Drets Socials","U035 - SERVEI DE SALUT PÚBLICA","22","SALUT PÚBLICA","2022","2","2.-Assessorar amb rapidesa a la ciutadania en temes urgents de salut pública","48 h","Temps de resposta","Hores","48.0","0.0","3.0","3.0","0.0","0.0","1.5","100.0","818460009","Ajuntament de Rubí","98"
"121","6","Drets Socials","U035 - SERVEI DE SALUT PÚBLICA","22","SALUT PÚBLICA","2022","3","3.-Realitzar primera inspecció derivada d'una denúncia al servei","10 dies","Temps de resposta","No informat","10.0","8.0","3.0","3.0","0.0","0.0","3.5","100.0","818460009","Ajuntament de Rubí","99"
"246","6","Drets Socials","U035 - SERVEI DE SALUT PÚBLICA","22","SALUT PÚBLICA","2023","1","1.-Gestionar els tràmits i gestions del programa de protecció de la salut en un termini màxim d'un mes","Abans de 30 dies (excepte autorització sanitària de funcionament dels establiment de tatuatges i pírcings, 3 mesos)","Temps de resposta","No informat","30.0","5.03","5.75","7.0","11.22","0.0","7.25","100.0","818460009","Ajuntament de Rubí","97"
"247","6","Drets Socials","U035 - SERVEI DE SALUT PÚBLICA","22","SALUT PÚBLICA","2023","2","2.-Assessorar amb rapidesa a la ciutadania en temes urgents de salut pública","48 h","Temps de resposta","Hores","2.0","0.0","0.0","0.16","0.5","0.0","0.165","100.0","818460009","Ajuntament de Rubí","98"
"248","6","Drets Socials","U035 - SERVEI DE SALUT PÚBLICA","22","SALUT PÚBLICA","2023","3","3.-Realitzar primera inspecció derivada d'una denúncia al servei","10 dies","Temps de resposta","No informat","10.0","6.0","2.2","2.85","7.5","0.0","4.6375","100.0","818460009","Ajuntament de Rubí","99"
"379","6","Drets Socials","U035 - SERVEI DE SALUT PÚBLICA","22","SALUT PÚBLICA","2024","1","1.-Gestionar els tràmits i gestions del programa de protecció de la salut en un termini màxim d'un mes","Abans de 30 dies (excepte autorització sanitària de funcionament dels establiment de tatuatges i pírcings, 3 mesos)","Temps de resposta","No informat","30.0","4.84","7.4","8.2","9.09","0.0","7.3825","100.0","818460009","Ajuntament de Rubí","97"
"380","6","Drets Socials","U035 - SERVEI DE SALUT PÚBLICA","22","SALUT PÚBLICA","2024","2","2.-Assessorar amb rapidesa a la ciutadania en temes urgents de salut pública","48 h","Temps de resposta","Hores","48.0","0.11","0.0","1.0","0.0","0.0","0.2775","100.0","818460009","Ajuntament de Rubí","98"
"381","6","Drets Socials","U035 - SERVEI DE SALUT PÚBLICA","22","SALUT PÚBLICA","2024","3","3.-Realitzar primera inspecció derivada d'una denúncia al servei","10 dies","Temps de resposta","No informat","10.0","1.2","0.71","0.66","0.0","0.0","0.6425","100.0","818460009","Ajuntament de Rubí","99"
"593","6","Drets Socials","U035 - SERVEI DE SALUT PÚBLICA","22","SALUT PÚBLICA","2025","1","1.-Gestionar els tràmits i gestions del programa de protecció de la salut en un termini màxim d'un mes","Abans de 30 dies (excepte autorització sanitària de funcionament dels establiment de tatuatges i pírcings, 3 mesos)","Temps de resposta","No informat","30.0","13.66","21.45","59.97","0.0","0.0","23.77","100.0","818460009","Ajuntament de Rubí","97"
"594","6","Drets Socials","U035 - SERVEI DE SALUT PÚBLICA","22","SALUT PÚBLICA","2025","2","2.-Assessorar amb rapidesa a la ciutadania en temes urgents de salut pública","48 h","Temps de resposta","Hores","48.0","0.0","1.0","0.0","0.0","0.0","0.25","100.0","818460009","Ajuntament de Rubí","98"
"595","6","Drets Socials","U035 - SERVEI DE SALUT PÚBLICA","22","SALUT PÚBLICA","2025","3","3.-Realitzar primera inspecció derivada d'una denúncia al servei","10 dies","Temps de resposta","No informat","10.0","0.0","3.0","4.0","0.0","0.0","1.75","100.0","818460009","Ajuntament de Rubí","99"
"122","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2022","1","1.-Donar resposta a les peticions d'entrevistes sol·licitades per la ciutadania a través dels diferents canals de contacte","90% de les peticions","% d\'entrevistes realitzades segons demanda","Entrevistes","2527.0","2945.0","2401.0","2237.0","0.0","0.0","7583.0","100.0","818460009","Ajuntament de Rubí","100"
"123","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2022","2","2.-Donar resposta ràpida a les peticions d'informació","Immediata i 1 setmana per petició d'hora","Temps de resposta","No informat","7.0","5.0","5.0","5.0","7.0","0.0","5.5","100.0","818460009","Ajuntament de Rubí","101"
"124","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2022","3","3.-Facilitar a la ciutadania que no es pugui comunicar en català o castellà la realització d'entrevistes en els següents idiomes: albanès (i kosovar), alemany, anglès, àrab, diola, ful, mandinga, sarahole osoniké, serere, wòlof, búlgar (i macedònic), far","90% de les visites en la llengua demanada (llistat)","% d\'entrevistes realitzades amb intèrpret segons demanda","Entrevistes / Demandes","5.0","4.0","6.0","1.0","0.0","0.0","2.75","0.0","818460009","Ajuntament de Rubí","102"
"125","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2022","4","5.-Facilitar a la ciutadania, que ho demani, informació sobre la cartera de serveis, els recursos existents al territori i els criteris d'accés a prestacions i recursos que puguin ser d'interès (municipals i d'altres administracions)","Menys de 10 anuals","Nombre de queixes","Queixes","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","103"
"127","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2022","5","4.-Assegurar un nivell elevat de satisfacció de les persones usuàries","Menys d'un 5% de queixes","Persones ateses","Persones","13721.0","3053.0","5565.0","5103.0","0.0","0.0","13721.0","100.0","818460009","Ajuntament de Rubí","104"
"126","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2022","6","4.-Assegurar un nivell elevat de satisfacció de les persones usuàries","Menys d'un 5% de queixes","Nombre de queixes rebudes","Queixes","17.0","7.0","3.0","7.0","0.0","0.0","4.25","0.0","818460009","Ajuntament de Rubí","104"
"249","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2023","1","1.-Donar resposta a les peticions d'entrevistes sol·licitades per la ciutadania a través dels diferents canals de contacte","90% de les peticions","% d\'entrevistes realitzades segons demanda","Entrevistes","7000.0","2945.0","2401.0","2237.0","1931.0","0.0","9514.0","100.0","818460009","Ajuntament de Rubí","100"
"250","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2023","2","2.-Donar resposta ràpida a les peticions d'informació","Immediata i 1 setmana per petició d'hora","Temps de resposta","No informat","5.0","5.0","5.0","5.0","1.0","0.0","4.0","100.0","818460009","Ajuntament de Rubí","101"
"251","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2023","3","3.-Facilitar a la ciutadania que no es pugui comunicar en català o castellà la realització d'entrevistes en els següents idiomes: albanès (i kosovar), alemany, anglès, àrab, diola, ful, mandinga, sarahole osoniké, serere, wòlof, búlgar (i macedònic), far","90% de les visites en la llengua demanada (llistat)","% d\'entrevistes realitzades amb intèrpret segons demanda","Entrevistes / Demandes","3.75","4.0","6.0","1.0","4.0","0.0","3.75","100.0","818460009","Ajuntament de Rubí","102"
"252","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2023","4","5.-Facilitar a la ciutadania, que ho demani, informació sobre la cartera de serveis, els recursos existents al territori i els criteris d'accés a prestacions i recursos que puguin ser d'interès (municipals i d'altres administracions)","Menys de 10 anuals","Nombre de queixes","Queixes","10.0","0.0001","0.0001","0.0001","0.0001","0.0","0.0004","100.0","818460009","Ajuntament de Rubí","103"
"254","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2023","5","4.-Assegurar un nivell elevat de satisfacció de les persones usuàries","Menys d'un 5% de queixes","Persones ateses","Persones","13721.0","3053.0","5565.0","5103.0","3040.0","0.0","16761.0","100.0","818460009","Ajuntament de Rubí","104"
"253","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2023","6","4.-Assegurar un nivell elevat de satisfacció de les persones usuàries","Menys d'un 5% de queixes","Nombre de queixes rebudes","Queixes","17.0","7.0","3.0","7.0","6.0","0.0","5.75","100.0","818460009","Ajuntament de Rubí","104"
"382","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2024","1","1.-Donar resposta a les peticions d'entrevistes sol·licitades per la ciutadania a través dels diferents canals de contacte","90% de les peticions","% d\'entrevistes realitzades segons demanda","Entrevistes","7000.0","2588.0","2879.0","2032.0","1931.0","0.0","9430.0","100.0","818460009","Ajuntament de Rubí","100"
"383","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2024","2","2.-Donar resposta ràpida a les peticions d'informació","Immediata i 1 setmana per petició d'hora","Temps de resposta","No informat","7.0","7.0","7.0","8.0","7.0","0.0","7.25","100.0","818460009","Ajuntament de Rubí","101"
"384","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2024","3","3.-Facilitar a la ciutadania que no es pugui comunicar en català o castellà la realització d'entrevistes en els següents idiomes: albanès (i kosovar), alemany, anglès, àrab, diola, ful, mandinga, sarahole osoniké, serere, wòlof, búlgar (i macedònic), far","90% de les visites en la llengua demanada (llistat)","% d\'entrevistes realitzades amb intèrpret segons demanda","Entrevistes / Demandes","3.75","4.0","0.0","0.0","4.0","0.0","8.0","100.0","818460009","Ajuntament de Rubí","102"
"385","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2024","4","5.-Facilitar a la ciutadania, que ho demani, informació sobre la cartera de serveis, els recursos existents al territori i els criteris d'accés a prestacions i recursos que puguin ser d'interès (municipals i d'altres administracions)","Menys de 10 anuals","Nombre de queixes","Queixes","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","103"
"387","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2024","5","4.-Assegurar un nivell elevat de satisfacció de les persones usuàries","Menys d'un 5% de queixes","Persones ateses","Persones","13721.0","6121.0","5804.0","5839.0","3040.0","0.0","20804.0","100.0","818460009","Ajuntament de Rubí","104"
"386","6","Drets Socials","U033 - SERVEIS SOCIALS","23","SERVEIS SOCIALS BÀSICS","2024","6","4.-Assegurar un nivell elevat de satisfacció de les persones usuàries","Menys d'un 5% de queixes","Nombre de queixes rebudes","Queixes","17.0","8.0","2.0","3.0","0.0","0.0","3.25","0.0","818460009","Ajuntament de Rubí","104"
